,student_id,student_name_x,email_x,course,admission_date,admission_status,total_fee,paid_fee,Old_payment_status,payment_status,balance,delayed_payment,needs_reminder
4527,STU-5527,Neha Singh,neha.77@mail.com,B.Tech,2024-12-06 15:00:00,Rejected,132264,132264,Paid,PAID,0,0,0
4528,STU-5528,Rohit Gupta,rohit.49@mail.com,B.Tech,2024-12-06 16:00:00,Waitlisted,69690,69690,Paid,PAID,0,0,0
4529,STU-5529,Priya Reddy,priya.53@mail.com,B.Tech,2024-12-06 17:00:00,Admitted,146316,67026,Partially Paid,PENDING,79290,1,1
4530,STU-5530,Sophia Williams,sophia.21@mail.com,B.Tech,2024-12-06 18:00:00,Rejected,171520,171520,Partially Paid,PAID,0,0,0
4531,STU-5531,Neha Patel,neha.98@mail.com,MBA,2024-12-06 19:00:00,Admitted,29365,29365,Paid,PAID,0,0,0
4532,STU-5532,Rakesh Reddy,rakesh.41@mail.com,BCA,2024-12-06 20:00:00,Rejected,179119,179119,Paid,PAID,0,0,0
4533,STU-5533,Manish Singh,manish.51@mail.com,BCA,2024-12-06 21:00:00,Admitted,174916,174916,Partially Paid,PAID,0,0,0
4534,STU-5534,Pooja Singh,pooja.33@mail.com,MCA,2024-12-06 22:00:00,Admitted,149741,149741,Partially Paid,PAID,0,0,0
4535,STU-5535,Divya Reddy,divya.96@mail.com,MBA,2024-12-06 23:00:00,Waitlisted,123631,26683,Pending,PENDING,96948,1,1
4536,STU-5536,Amit Gupta,amit.99@mail.com,B.Tech,2024-12-07 00:00:00,Rejected,178002,89843,Partially Paid,PENDING,88159,1,1
4537,STU-5537,Deepa Sharma,deepa.30@mail.com,BCA,2024-12-07 01:00:00,Waitlisted,159933,60270,Pending,PENDING,99663,1,1
4538,STU-5538,Rahul Iyer,rahul.68@mail.com,MCA,2024-12-07 02:00:00,Waitlisted,139699,139699,Paid,PAID,0,0,0
4539,STU-5539,Rakesh Iyer,rakesh.76@mail.com,BCA,2024-12-07 03:00:00,Waitlisted,186138,142423,Partially Paid,PENDING,43715,1,0
4540,STU-5540,Rakesh Reddy,rakesh.49@mail.com,MBA,2024-12-07 04:00:00,Admitted,158493,158493,Paid,PAID,0,0,0
4541,STU-5541,Neha Reddy,neha.90@mail.com,B.Tech,2024-12-07 05:00:00,Waitlisted,163168,163168,Paid,PAID,0,0,0
4542,STU-5542,Meena Patel,meena.64@mail.com,BBA,2024-12-07 06:00:00,Waitlisted,58542,58542,Paid,PAID,0,0,0
4543,STU-5543,Rahul Singh,rahul.18@mail.com,MBA,2024-12-07 07:00:00,Admitted,138556,128182,Partially Paid,PENDING,10374,1,0
4544,STU-5544,Karthik Verma,karthik.66@mail.com,BBA,2024-12-07 08:00:00,Admitted,170982,170982,Pending,PAID,0,0,0
4545,STU-5545,Sanjay Das,sanjay.55@mail.com,MBA,2024-12-07 09:00:00,Rejected,99897,43054,Partially Paid,PENDING,56843,1,1
4546,STU-5546,Deepa Singh,deepa.64@mail.com,BCA,2024-12-07 10:00:00,Waitlisted,75182,75182,Paid,PAID,0,0,0
4547,STU-5547,Meena Iyer,meena.82@mail.com,B.Tech,2024-12-07 11:00:00,Admitted,162595,100362,Pending,PENDING,62233,1,1
4548,STU-5548,Meena Verma,meena.34@mail.com,MCA,2024-12-07 12:00:00,Rejected,171031,171031,Partially Paid,PAID,0,0,0
4549,STU-5549,Sneha Iyer,sneha.61@mail.com,MCA,2024-12-07 13:00:00,Waitlisted,80294,80294,Pending,PAID,0,0,0
4550,STU-5550,Anita Singh,anita.61@mail.com,MCA,2024-12-07 14:00:00,Admitted,189315,156224,Pending,PENDING,33091,1,0
4551,STU-5551,Nisha Singh,nisha.70@mail.com,BCA,2024-12-07 15:00:00,Admitted,101225,100822,Partially Paid,PENDING,403,1,0
4552,STU-5552,Priya Iyer,priya.31@mail.com,MBA,2024-12-07 16:00:00,Rejected,34835,34835,Paid,PAID,0,0,0
4553,STU-5553,Deepa Sharma,deepa.91@mail.com,BBA,2024-12-07 17:00:00,Admitted,131559,131559,Partially Paid,PAID,0,0,0
4554,STU-5554,Rahul Patel,rahul.34@mail.com,MCA,2024-12-07 18:00:00,Waitlisted,155349,110997,Pending,PENDING,44352,1,0
4555,STU-5555,Nisha Nair,nisha.78@mail.com,BBA,2024-12-07 19:00:00,Waitlisted,99233,99233,Paid,PAID,0,0,0
4556,STU-5556,Rajesh Sharma,rajesh.54@mail.com,MBA,2024-12-07 20:00:00,Admitted,119581,23805,Partially Paid,PENDING,95776,1,1
4557,STU-5557,Rakesh Choudhary,rakesh.12@mail.com,BBA,2024-12-07 21:00:00,Waitlisted,82672,82672,Paid,PAID,0,0,0
4558,STU-5558,Sanjay Gupta,sanjay.93@mail.com,MCA,2024-12-07 22:00:00,Admitted,105138,99681,Pending,PENDING,5457,1,0
4559,STU-5559,Rajesh Das,rajesh.89@mail.com,MBA,2024-12-07 23:00:00,Admitted,167306,167306,Paid,PAID,0,0,0
4560,STU-5560,Meena Singh,meena.47@mail.com,BCA,2024-12-08 00:00:00,Waitlisted,135007,135007,Paid,PAID,0,0,0
4561,STU-5561,Sarah Johnson,sarah.75@mail.com,MBA,2024-12-08 01:00:00,Waitlisted,11849,11849,Paid,PAID,0,0,0
4562,STU-5562,Pooja Das,pooja.15@mail.com,MCA,2024-12-08 02:00:00,Admitted,176908,176908,Pending,PAID,0,0,0
4563,STU-5563,Nisha Choudhary,nisha.90@mail.com,BBA,2024-12-08 03:00:00,Admitted,107374,107374,Paid,PAID,0,0,0
4564,STU-5564,Sneha Verma,sneha.98@mail.com,MBA,2024-12-08 04:00:00,Waitlisted,144064,44887,Pending,PENDING,99177,1,1
4565,STU-5565,Priya Patel,priya.93@mail.com,BCA,2024-12-08 05:00:00,Waitlisted,141960,141960,Paid,PAID,0,0,0
4566,STU-5566,Robert Williams,robert.55@mail.com,MCA,2024-12-08 06:00:00,Admitted,162609,162609,Paid,PAID,0,0,0
4567,STU-5567,Sneha Reddy,sneha.25@mail.com,BBA,2024-12-08 07:00:00,Admitted,163751,121022,Partially Paid,PENDING,42729,1,0
4568,STU-5568,Rajesh Choudhary,rajesh.25@mail.com,BBA,2024-12-08 08:00:00,Waitlisted,91460,91460,Paid,PAID,0,0,0
4569,STU-5569,Manish Choudhary,manish.61@mail.com,BCA,2024-12-08 09:00:00,Admitted,82593,63352,Partially Paid,PENDING,19241,1,0
4570,STU-5570,Pooja Iyer,pooja.62@mail.com,MBA,2024-12-08 10:00:00,Waitlisted,96655,96655,Paid,PAID,0,0,0
4571,STU-5571,Pooja Reddy,pooja.73@mail.com,MBA,2024-12-08 11:00:00,Waitlisted,192074,124977,Partially Paid,PENDING,67097,1,1
4572,STU-5572,Deepa Das,deepa.83@mail.com,MBA,2024-12-08 12:00:00,Admitted,57565,57565,Paid,PAID,0,0,0
4573,STU-5573,Vivek Reddy,vivek.96@mail.com,MBA,2024-12-08 13:00:00,Rejected,170501,170501,Partially Paid,PAID,0,0,0
4574,STU-5574,Sanjay Choudhary,sanjay.30@mail.com,MCA,2024-12-08 14:00:00,Admitted,40873,40873,Paid,PAID,0,0,0
4575,STU-5575,Priya Singh,priya.77@mail.com,BBA,2024-12-08 15:00:00,Waitlisted,54132,54132,Paid,PAID,0,0,0
4576,STU-5576,Vivek Choudhary,vivek.31@mail.com,B.Tech,2024-12-08 16:00:00,Admitted,190664,98913,Pending,PENDING,91751,1,1
4577,STU-5577,Nisha Sharma,nisha.78@mail.com,B.Tech,2024-12-08 17:00:00,Waitlisted,81785,75756,Pending,PENDING,6029,1,0
4578,STU-5578,Meena Sharma,meena.23@mail.com,B.Tech,2024-12-08 18:00:00,Admitted,63776,63776,Paid,PAID,0,0,0
4579,STU-5579,Rohit Sharma,rohit.52@mail.com,MBA,2024-12-08 19:00:00,Waitlisted,25574,25574,Paid,PAID,0,0,0
4580,STU-5580,Deepa Iyer,deepa.75@mail.com,B.Tech,2024-12-08 20:00:00,Admitted,33857,33857,Paid,PAID,0,0,0
4581,STU-5581,Rohit Iyer,rohit.34@mail.com,BCA,2024-12-08 21:00:00,Admitted,177067,134288,Pending,PENDING,42779,1,0
4582,STU-5582,Meena Patel,meena.52@mail.com,BBA,2024-12-08 22:00:00,Rejected,178885,143023,Partially Paid,PENDING,35862,1,0
4583,STU-5583,Kiran Singh,kiran.14@mail.com,B.Tech,2024-12-08 23:00:00,Rejected,162424,162424,Partially Paid,PAID,0,0,0
4584,STU-5584,Neha Singh,neha.58@mail.com,BBA,2024-12-09 00:00:00,Admitted,28039,28039,Paid,PAID,0,0,0
4585,STU-5585,Amit Das,amit.14@mail.com,B.Tech,2024-12-09 01:00:00,Waitlisted,89055,89055,Paid,PAID,0,0,0
4586,STU-5586,Arjun Singh,arjun.15@mail.com,MCA,2024-12-09 02:00:00,Waitlisted,82700,10298,Partially Paid,PENDING,72402,1,1
4587,STU-5587,Pooja Gupta,pooja.62@mail.com,MBA,2024-12-09 03:00:00,Rejected,146369,146369,Partially Paid,PAID,0,0,0
4588,STU-5588,Karthik Gupta,karthik.87@mail.com,MBA,2024-12-09 04:00:00,Waitlisted,113539,88937,Partially Paid,PENDING,24602,1,0
4589,STU-5589,Anita Patel,anita.63@mail.com,BCA,2024-12-09 05:00:00,Waitlisted,20678,20678,Paid,PAID,0,0,0
4590,STU-5590,Divya Verma,divya.47@mail.com,BBA,2024-12-09 06:00:00,Rejected,74409,42853,Pending,PENDING,31556,1,1
4591,STU-5591,Rakesh Singh,rakesh.45@mail.com,B.Tech,2024-12-09 07:00:00,Admitted,101947,38177,Partially Paid,PENDING,63770,1,1
4592,STU-5592,Nisha Gupta,nisha.58@mail.com,BBA,2024-12-09 08:00:00,Admitted,118605,17194,Partially Paid,PENDING,101411,1,1
4593,STU-5593,Rajesh Reddy,rajesh.68@mail.com,BBA,2024-12-09 09:00:00,Admitted,112268,112268,Partially Paid,PAID,0,0,0
4594,STU-5594,Vivek Gupta,vivek.44@mail.com,MBA,2024-12-09 10:00:00,Waitlisted,146766,146766,Partially Paid,PAID,0,0,0
4595,STU-5595,Sanjay Iyer,sanjay.90@mail.com,MCA,2024-12-09 11:00:00,Admitted,196793,129699,Partially Paid,PENDING,67094,1,1
4596,STU-5596,Vivek Patel,vivek.54@mail.com,MBA,2024-12-09 12:00:00,Admitted,153149,146166,Partially Paid,PENDING,6983,1,0
4597,STU-5597,Sanjay Sharma,sanjay.48@mail.com,MCA,2024-12-09 13:00:00,Waitlisted,166640,149270,Pending,PENDING,17370,1,0
4598,STU-5598,Anita Das,anita.89@mail.com,B.Tech,2024-12-09 14:00:00,Rejected,140254,140254,Paid,PAID,0,0,0
4599,STU-5599,Pooja Singh,pooja.53@mail.com,BBA,2024-12-09 15:00:00,Rejected,165395,163274,Pending,PENDING,2121,1,0
4600,STU-5600,Rohit Singh,rohit.78@mail.com,B.Tech,2024-12-09 16:00:00,Admitted,160828,160828,Partially Paid,PAID,0,0,0
4601,STU-5601,Sanjay Sharma,sanjay.87@mail.com,BCA,2024-12-09 17:00:00,Waitlisted,79669,30184,Partially Paid,PENDING,49485,1,1
4602,STU-5602,Sneha Choudhary,sneha.69@mail.com,MCA,2024-12-09 18:00:00,Waitlisted,145829,145829,Pending,PAID,0,0,0
4603,STU-5603,Nisha Sharma,nisha.68@mail.com,BCA,2024-12-09 19:00:00,Rejected,104468,104468,Paid,PAID,0,0,0
4604,STU-5604,Karthik Verma,karthik.14@mail.com,MBA,2024-12-09 20:00:00,Rejected,90338,90338,Pending,PAID,0,0,0
4605,STU-5605,Amit Reddy,amit.61@mail.com,B.Tech,2024-12-09 21:00:00,Admitted,106185,106185,Paid,PAID,0,0,0
4606,STU-5606,Deepa Iyer,deepa.47@mail.com,B.Tech,2024-12-09 22:00:00,Waitlisted,94422,94422,Paid,PAID,0,0,0
4607,STU-5607,Nisha Verma,nisha.34@mail.com,B.Tech,2024-12-09 23:00:00,Waitlisted,109644,109644,Pending,PAID,0,0,0
4608,STU-5608,Sophia Johnson,sophia.42@mail.com,BBA,2024-12-10 00:00:00,Waitlisted,123550,123550,Partially Paid,PAID,0,0,0
4609,STU-5609,Rajesh Singh,rajesh.54@mail.com,B.Tech,2024-12-10 01:00:00,Rejected,197512,115907,Partially Paid,PENDING,81605,1,1
4610,STU-5610,Nisha Choudhary,nisha.42@mail.com,MBA,2024-12-10 02:00:00,Rejected,178900,178900,Partially Paid,PAID,0,0,0
4611,STU-5611,Kiran Verma,kiran.17@mail.com,MCA,2024-12-10 03:00:00,Admitted,122083,122083,Pending,PAID,0,0,0
4612,STU-5612,Neha Patel,neha.67@mail.com,MBA,2024-12-10 04:00:00,Rejected,44473,44473,Paid,PAID,0,0,0
4613,STU-5613,Deepa Nair,deepa.12@mail.com,BCA,2024-12-10 05:00:00,Waitlisted,152242,152242,Pending,PAID,0,0,0
4614,STU-5614,Pooja Das,pooja.96@mail.com,B.Tech,2024-12-10 06:00:00,Waitlisted,69959,56540,Pending,PENDING,13419,1,0
4615,STU-5615,Sanjay Reddy,sanjay.92@mail.com,B.Tech,2024-12-10 07:00:00,Waitlisted,139361,139361,Paid,PAID,0,0,0
4616,STU-5616,Karthik Singh,karthik.24@mail.com,BCA,2024-12-10 08:00:00,Waitlisted,57818,57818,Paid,PAID,0,0,0
4617,STU-5617,Michael Smith,michael.44@mail.com,B.Tech,2024-12-10 09:00:00,Admitted,124320,71659,Partially Paid,PENDING,52661,1,1
4618,STU-5618,Manish Iyer,manish.79@mail.com,MCA,2024-12-10 10:00:00,Admitted,58424,58424,Paid,PAID,0,0,0
4619,STU-5619,Neha Verma,neha.53@mail.com,B.Tech,2024-12-10 11:00:00,Admitted,54220,54220,Paid,PAID,0,0,0
4620,STU-5620,Arjun Patel,arjun.44@mail.com,MBA,2024-12-10 12:00:00,Waitlisted,107137,107137,Paid,PAID,0,0,0
4621,STU-5621,Rakesh Iyer,rakesh.83@mail.com,MCA,2024-12-10 13:00:00,Admitted,122480,122480,Partially Paid,PAID,0,0,0
4622,STU-5622,Sneha Patel,sneha.76@mail.com,B.Tech,2024-12-10 14:00:00,Admitted,107628,106690,Pending,PENDING,938,1,0
4623,STU-5623,Meena Iyer,meena.61@mail.com,B.Tech,2024-12-10 15:00:00,Admitted,142555,106725,Pending,PENDING,35830,1,0
4624,STU-5624,Nisha Verma,nisha.69@mail.com,BCA,2024-12-10 16:00:00,Waitlisted,149848,126700,Pending,PENDING,23148,1,0
4625,STU-5625,Arjun Verma,arjun.70@mail.com,MCA,2024-12-10 17:00:00,Rejected,107834,22523,Pending,PENDING,85311,1,1
4626,STU-5626,Rakesh Das,rakesh.73@mail.com,MCA,2024-12-10 18:00:00,Waitlisted,183035,115889,Pending,PENDING,67146,1,1
4627,STU-5627,Pooja Verma,pooja.16@mail.com,BBA,2024-12-10 19:00:00,Waitlisted,130159,49976,Partially Paid,PENDING,80183,1,1
4628,STU-5628,Anita Singh,anita.48@mail.com,B.Tech,2024-12-10 20:00:00,Waitlisted,153645,153645,Paid,PAID,0,0,0
4629,STU-5629,Vivek Iyer,vivek.38@mail.com,B.Tech,2024-12-10 21:00:00,Rejected,160227,97606,Partially Paid,PENDING,62621,1,1
4630,STU-5630,Manish Choudhary,manish.74@mail.com,B.Tech,2024-12-10 22:00:00,Admitted,193172,171325,Pending,PENDING,21847,1,0
4631,STU-5631,Amit Sharma,amit.77@mail.com,BCA,2024-12-10 23:00:00,Waitlisted,122092,122092,Paid,PAID,0,0,0
4632,STU-5632,Rohit Reddy,rohit.80@mail.com,BCA,2024-12-11 00:00:00,Rejected,160625,133799,Pending,PENDING,26826,1,0
4633,STU-5633,Meena Iyer,meena.34@mail.com,BCA,2024-12-11 01:00:00,Admitted,167170,29413,Pending,PENDING,137757,1,1
4634,STU-5634,Divya Reddy,divya.84@mail.com,BBA,2024-12-11 02:00:00,Admitted,180074,128611,Partially Paid,PENDING,51463,1,0
4635,STU-5635,Divya Verma,divya.77@mail.com,BBA,2024-12-11 03:00:00,Rejected,106383,106383,Partially Paid,PAID,0,0,0
4636,STU-5636,Amit Sharma,amit.18@mail.com,BCA,2024-12-11 04:00:00,Admitted,106353,50612,Pending,PENDING,55741,1,1
4637,STU-5637,Nisha Gupta,nisha.21@mail.com,MBA,2024-12-11 05:00:00,Rejected,108912,108912,Paid,PAID,0,0,0
4638,STU-5638,Sneha Sharma,sneha.81@mail.com,BBA,2024-12-11 06:00:00,Rejected,98848,45051,Partially Paid,PENDING,53797,1,1
4639,STU-5639,Rakesh Singh,rakesh.48@mail.com,MBA,2024-12-11 07:00:00,Rejected,131863,131863,Pending,PAID,0,0,0
4640,STU-5640,Nisha Nair,nisha.64@mail.com,MCA,2024-12-11 08:00:00,Admitted,138924,133920,Partially Paid,PENDING,5004,1,0
4641,STU-5641,Daniel Thomas,daniel.75@mail.com,MCA,2024-12-11 09:00:00,Admitted,126747,61228,Pending,PENDING,65519,1,1
4642,STU-5642,Rajesh Singh,rajesh.76@mail.com,MCA,2024-12-11 10:00:00,Admitted,177732,161366,Pending,PENDING,16366,1,0
4643,STU-5643,Arjun Nair,arjun.95@mail.com,MBA,2024-12-11 11:00:00,Waitlisted,70821,70821,Paid,PAID,0,0,0
4644,STU-5644,Meena Iyer,meena.84@mail.com,MBA,2024-12-11 12:00:00,Admitted,181252,45271,Pending,PENDING,135981,1,1
4645,STU-5645,Priya Singh,priya.26@mail.com,MCA,2024-12-11 13:00:00,Waitlisted,154444,16009,Partially Paid,PENDING,138435,1,1
4646,STU-5646,Sneha Singh,sneha.34@mail.com,MCA,2024-12-11 14:00:00,Rejected,183343,174808,Pending,PENDING,8535,1,0
4647,STU-5647,Kiran Iyer,kiran.58@mail.com,B.Tech,2024-12-11 15:00:00,Rejected,71596,46678,Partially Paid,PENDING,24918,1,1
4648,STU-5648,John Moore,john.78@mail.com,BCA,2024-12-11 16:00:00,Rejected,112403,112403,Pending,PAID,0,0,0
4649,STU-5649,Neha Reddy,neha.46@mail.com,B.Tech,2024-12-11 17:00:00,Admitted,72881,20396,Pending,PENDING,52485,1,1
4650,STU-5650,Priya Sharma,priya.85@mail.com,MCA,2024-12-11 18:00:00,Rejected,109566,85430,Pending,PENDING,24136,1,0
4651,STU-5651,Meena Patel,meena.85@mail.com,MCA,2024-12-11 19:00:00,Rejected,164603,90574,Partially Paid,PENDING,74029,1,1
4652,STU-5652,Arjun Nair,arjun.38@mail.com,MBA,2024-12-11 20:00:00,Admitted,147314,147314,Paid,PAID,0,0,0
4653,STU-5653,Karthik Nair,karthik.48@mail.com,BBA,2024-12-11 21:00:00,Admitted,144473,144473,Partially Paid,PAID,0,0,0
4654,STU-5654,Rajesh Patel,rajesh.13@mail.com,MCA,2024-12-11 22:00:00,Rejected,170300,170300,Paid,PAID,0,0,0
4655,STU-5655,Karthik Singh,karthik.49@mail.com,B.Tech,2024-12-11 23:00:00,Rejected,165572,165572,Pending,PAID,0,0,0
4656,STU-5656,Rohit Iyer,rohit.73@mail.com,MBA,2024-12-12 00:00:00,Rejected,139274,139274,Pending,PAID,0,0,0
4657,STU-5657,Rohit Reddy,rohit.91@mail.com,B.Tech,2024-12-12 01:00:00,Admitted,91002,41839,Pending,PENDING,49163,1,1
4658,STU-5658,Neha Nair,neha.36@mail.com,B.Tech,2024-12-12 02:00:00,Admitted,111582,105001,Partially Paid,PENDING,6581,1,0
4659,STU-5659,Michael Williams,michael.80@mail.com,BCA,2024-12-12 03:00:00,Rejected,26052,26052,Paid,PAID,0,0,0
4660,STU-5660,Sneha Nair,sneha.49@mail.com,MBA,2024-12-12 04:00:00,Admitted,161671,161671,Paid,PAID,0,0,0
4661,STU-5661,Rohit Iyer,rohit.21@mail.com,MBA,2024-12-12 05:00:00,Admitted,170778,170778,Paid,PAID,0,0,0
4662,STU-5662,Sanjay Gupta,sanjay.90@mail.com,MCA,2024-12-12 06:00:00,Waitlisted,34631,34631,Paid,PAID,0,0,0
4663,STU-5663,Rakesh Nair,rakesh.78@mail.com,BCA,2024-12-12 07:00:00,Admitted,94871,37986,Pending,PENDING,56885,1,1
4664,STU-5664,Deepa Gupta,deepa.55@mail.com,MBA,2024-12-12 08:00:00,Rejected,169527,142413,Partially Paid,PENDING,27114,1,0
4665,STU-5665,Emily Jones,emily.77@mail.com,MBA,2024-12-12 09:00:00,Rejected,129335,81580,Pending,PENDING,47755,1,1
4666,STU-5666,Arjun Choudhary,arjun.78@mail.com,BCA,2024-12-12 10:00:00,Admitted,78355,54669,Pending,PENDING,23686,1,1
4667,STU-5667,Karthik Reddy,karthik.47@mail.com,MBA,2024-12-12 11:00:00,Rejected,118607,118607,Partially Paid,PAID,0,0,0
4668,STU-5668,Deepa Verma,deepa.44@mail.com,B.Tech,2024-12-12 12:00:00,Rejected,169069,169069,Paid,PAID,0,0,0
4669,STU-5669,Emma Jones,emma.73@mail.com,BCA,2024-12-12 13:00:00,Rejected,159155,129943,Partially Paid,PENDING,29212,1,0
4670,STU-5670,Karthik Patel,karthik.44@mail.com,B.Tech,2024-12-12 14:00:00,Waitlisted,112958,78701,Pending,PENDING,34257,1,1
4671,STU-5671,Sophia Brown,sophia.14@mail.com,MBA,2024-12-12 15:00:00,Rejected,21963,21963,Paid,PAID,0,0,0
4672,STU-5672,Robert Thomas,robert.75@mail.com,MCA,2024-12-12 16:00:00,Rejected,96253,96253,Paid,PAID,0,0,0
4673,STU-5673,Sanjay Verma,sanjay.28@mail.com,BCA,2024-12-12 17:00:00,Waitlisted,157153,156849,Pending,PENDING,304,1,0
4674,STU-5674,Rajesh Nair,rajesh.44@mail.com,MCA,2024-12-12 18:00:00,Rejected,150801,150801,Paid,PAID,0,0,0
4675,STU-5675,Pooja Sharma,pooja.54@mail.com,MBA,2024-12-12 19:00:00,Rejected,128024,65117,Partially Paid,PENDING,62907,1,1
4676,STU-5676,Vivek Das,vivek.27@mail.com,BBA,2024-12-12 20:00:00,Waitlisted,168129,10479,Partially Paid,PENDING,157650,1,1
4677,STU-5677,Divya Das,divya.49@mail.com,BBA,2024-12-12 21:00:00,Rejected,95910,95910,Paid,PAID,0,0,0
4678,STU-5678,Neha Sharma,neha.66@mail.com,MBA,2024-12-12 22:00:00,Admitted,164985,164985,Pending,PAID,0,0,0
4679,STU-5679,Rohit Verma,rohit.50@mail.com,MCA,2024-12-12 23:00:00,Admitted,116452,92461,Partially Paid,PENDING,23991,1,0
4680,STU-5680,Pooja Reddy,pooja.56@mail.com,MBA,2024-12-13 00:00:00,Waitlisted,160026,160026,Paid,PAID,0,0,0
4681,STU-5681,Priya Sharma,priya.81@mail.com,MBA,2024-12-13 01:00:00,Admitted,138309,61632,Pending,PENDING,76677,1,1
4682,STU-5682,Vivek Das,vivek.60@mail.com,B.Tech,2024-12-13 02:00:00,Waitlisted,129783,13374,Partially Paid,PENDING,116409,1,1
4683,STU-5683,Michael Smith,michael.83@mail.com,BBA,2024-12-13 03:00:00,Rejected,109461,109461,Pending,PAID,0,0,0
4684,STU-5684,Sophia Johnson,sophia.96@mail.com,BCA,2024-12-13 04:00:00,Waitlisted,66905,26820,Pending,PENDING,40085,1,1
4685,STU-5685,Vivek Verma,vivek.85@mail.com,BBA,2024-12-13 05:00:00,Rejected,179283,152717,Partially Paid,PENDING,26566,1,0
4686,STU-5686,Daniel Johnson,daniel.27@mail.com,MBA,2024-12-13 06:00:00,Rejected,143728,57657,Pending,PENDING,86071,1,1
4687,STU-5687,Karthik Nair,karthik.76@mail.com,BCA,2024-12-13 07:00:00,Waitlisted,81106,76759,Partially Paid,PENDING,4347,1,0
4688,STU-5688,Neha Nair,neha.29@mail.com,B.Tech,2024-12-13 08:00:00,Waitlisted,63043,32937,Partially Paid,PENDING,30106,1,1
4689,STU-5689,Manish Patel,manish.48@mail.com,MCA,2024-12-13 09:00:00,Rejected,164470,164470,Partially Paid,PAID,0,0,0
4690,STU-5690,Rahul Das,rahul.82@mail.com,B.Tech,2024-12-13 10:00:00,Admitted,140240,140240,Partially Paid,PAID,0,0,0
4691,STU-5691,Nisha Das,nisha.15@mail.com,MCA,2024-12-13 11:00:00,Rejected,143834,143834,Partially Paid,PAID,0,0,0
4692,STU-5692,Neha Patel,neha.22@mail.com,B.Tech,2024-12-13 12:00:00,Rejected,179639,156934,Partially Paid,PENDING,22705,1,0
4693,STU-5693,Karthik Gupta,karthik.66@mail.com,B.Tech,2024-12-13 13:00:00,Rejected,171808,131699,Pending,PENDING,40109,1,0
4694,STU-5694,Rakesh Singh,rakesh.18@mail.com,BCA,2024-12-13 14:00:00,Waitlisted,131956,131956,Partially Paid,PAID,0,0,0
4695,STU-5695,Deepa Singh,deepa.87@mail.com,BBA,2024-12-13 15:00:00,Rejected,175487,75085,Pending,PENDING,100402,1,1
4696,STU-5696,Pooja Verma,pooja.59@mail.com,BCA,2024-12-13 16:00:00,Admitted,186514,57601,Pending,PENDING,128913,1,1
4697,STU-5697,Arjun Patel,arjun.93@mail.com,B.Tech,2024-12-13 17:00:00,Waitlisted,84783,51223,Pending,PENDING,33560,1,1
4698,STU-5698,Priya Reddy,priya.35@mail.com,MBA,2024-12-13 18:00:00,Waitlisted,19800,19800,Paid,PAID,0,0,0
4699,STU-5699,David Smith,david.70@mail.com,B.Tech,2024-12-13 19:00:00,Admitted,28465,28465,Paid,PAID,0,0,0
4700,STU-5700,Deepa Patel,deepa.33@mail.com,MBA,2024-12-13 20:00:00,Admitted,116236,116236,Partially Paid,PAID,0,0,0
4701,STU-5701,Vivek Patel,vivek.28@mail.com,MBA,2024-12-13 21:00:00,Admitted,94148,94148,Pending,PAID,0,0,0
4702,STU-5702,Karthik Patel,karthik.18@mail.com,B.Tech,2024-12-13 22:00:00,Admitted,80636,80636,Paid,PAID,0,0,0
4703,STU-5703,Sanjay Gupta,sanjay.91@mail.com,BCA,2024-12-13 23:00:00,Waitlisted,154450,52973,Partially Paid,PENDING,101477,1,1
4704,STU-5704,Rahul Iyer,rahul.86@mail.com,BBA,2024-12-14 00:00:00,Rejected,158394,25264,Partially Paid,PENDING,133130,1,1
4705,STU-5705,Manish Patel,manish.65@mail.com,BCA,2024-12-14 01:00:00,Waitlisted,157719,157719,Partially Paid,PAID,0,0,0
4706,STU-5706,Divya Das,divya.78@mail.com,BBA,2024-12-14 02:00:00,Rejected,174906,124163,Partially Paid,PENDING,50743,1,0
4707,STU-5707,Amit Nair,amit.84@mail.com,BCA,2024-12-14 03:00:00,Rejected,14565,14565,Paid,PAID,0,0,0
4708,STU-5708,Vivek Gupta,vivek.55@mail.com,B.Tech,2024-12-14 04:00:00,Admitted,59034,59034,Paid,PAID,0,0,0
4709,STU-5709,Nisha Iyer,nisha.99@mail.com,B.Tech,2024-12-14 05:00:00,Rejected,70730,27193,Pending,PENDING,43537,1,1
4710,STU-5710,Rajesh Reddy,rajesh.72@mail.com,BBA,2024-12-14 06:00:00,Admitted,104654,97689,Pending,PENDING,6965,1,0
4711,STU-5711,Arjun Sharma,arjun.44@mail.com,BBA,2024-12-14 07:00:00,Rejected,97656,97656,Paid,PAID,0,0,0
4712,STU-5712,Olivia Lee,olivia.47@mail.com,BCA,2024-12-14 08:00:00,Admitted,152148,87099,Partially Paid,PENDING,65049,1,1
4713,STU-5713,Rakesh Choudhary,rakesh.20@mail.com,BCA,2024-12-14 09:00:00,Waitlisted,189782,138303,Pending,PENDING,51479,1,0
4714,STU-5714,Manish Patel,manish.39@mail.com,BCA,2024-12-14 10:00:00,Rejected,103604,103604,Paid,PAID,0,0,0
4715,STU-5715,Rajesh Nair,rajesh.39@mail.com,BCA,2024-12-14 11:00:00,Waitlisted,172265,145675,Partially Paid,PENDING,26590,1,0
4716,STU-5716,Sanjay Verma,sanjay.98@mail.com,BCA,2024-12-14 12:00:00,Waitlisted,67267,14309,Partially Paid,PENDING,52958,1,1
